,product_name,product_review,user_rating
5332,Caffè Americano,"""Pours black with a finger of motor oil and caramel colored head. It looks dense and sticky, clinging to the glass after each swirl. Aroma is rich caramel, toffee and dark chocolate with roasty coffee and roasty and toasty malts. Whiskey spices up the back end with a little chary bitterness to round it out. It smells dense and hearty. Flavor profile is toffee, molasses, caramel, chocolate and roasty coffee with roasty, toasty, caramely malts. It's rich and dense, jam-packed with flavor. Bourbon adds a touch more depth and balance without adding much heat. Char closes it out, adding a little more bitterness. Mouth feel is dense, thick and chewy. Overall, dense and chewy stout jam packed with coffee and some bourbon. It's a boozy breakfast in a bottle."", '', 'Served in a 15.5oz Speigalau tulip from a 750mL bottle.'",4.5
5333,Caffè Americano,"'Pours a deep dark brown with beige edges and a half finger of fluffy tan head. The nose is reminiscent of coffee with cream. The flavor follows the nose with more than a touch of sweetness on the finish. The mouthfeel is sticky.', '', 'This offering is tasty and the coffee qualities are lights out. However, the stout qualities are a bit lacking.'",4.21
5334,Caffè Americano,"'On tap:', 'Well, there’s a big espresso component to this beer, and the vanilla plays accent to the bold coffee notes. It also stays away from being too sweet, though it’s not dry either.', '', 'Black body and a brown head that turns lighter as it fades slowly. Thin ring doesn’t lace the glass. On the heavy side for feel, which makes for a bold beer overall.', '', 'Nose is creamed coffee and a hint of chocolate cake batter. Taste brings the espresso and vanilla as stated, which merge to a moist chocolate brownie flavor before the end. A bit of alcohol squeaks through an espresso / roasted stout bitterness that gets through in the end.', '', 'One of those beers that does a good job with the additions while keeping a fingertip at least on the base style.'",4.46
5335,Caffè Americano,"'Pours a thick dark brown. Forms a finger of dark brown head. Nice creamy look to it. Good retention as well.', '', 'Nose is rich smoky malt, roasty coffee, and some brown sugar.', '', 'Taste follows as such. Malt and coffee presence is strong. Mild chocolate comes through as well. Some bitterness reminiscent of bakers chocolate.', '', 'Mouthfeel is fullbodied. Creamy even. Nice dense quality without feeling heavy. Mild carbonation.', '', 'A stout that excels because of its simplicity. Rich, roasty malt and coffee delivered with a smooth mouthfeel. Very enjoyable.'",4.29
5336,Caffè Americano,"""Rich and balanced imperial stout we've got here. Nothing goes over another element. It's relatively complex and thickly smooth. An enjoyable brew to replace coffee after sunday lunch""",4.5
5337,Caffè Americano,"'L - Pitch, opaque black with a thin dark tan head that dissipates quickly leaving behind no head.', 'S - Rich roasted, bitter espresso and coffee along with dark chocolate and roasted/toasted grains', 'T - Complex but follows the nose: Rich, roasted, bitter espresso and coffee up front and throughout along with notes of dark chocolate, and a slight hint of sweetness from the vanilla at the end. Fudge - very rich. Molasses and charred wood/smoke. Roasted and toasted malts/oats throughout.', 'F - Full bodied with a light to moderate amount of carbonation. Somewhat thick and oily but smooth. Somewhat leans more towards the medium end of the spectrum in terms of body.', 'O'",4.67
5338,Caffè Americano,"'Poured from a bomber into a Dogfish Head tulip', '', 'L: Nearly black pour with 2 fingers of tannish head. Great lacing.', '', 'S: Rich and roasty. Coffee and chocolate.', '', 'T.F: Just like it smells. Roasted grains, burned sugars, French roast coffee, and dark chocolate. Moderate bitterness... a bit of vanilla with more coffee coming through towards the finish. Medium bodied... oily on the tongue... with roast at the finish.', '', 'O: A well executed coffee stout. Great flavor... solid bitterness... and a warming sipper. Glad I got to try this one.'",4.02
5339,Caffè Americano,"""Deep, dark, viscous stout. At first, the combination of roasted barley, somewhat bitter coffee and subtle sweet shadings of vanilla blend, giving the beer an interesting roll-out. After a few sips, the bitterness takes over, which makes the beer one-note. Solid yes, but I'm surprised by the world class rating.""",3.75
5340,Caffè Americano,"'Tasted in a snifter from draft at The Vine on June 22, 2019. Bold, strong and dark. Made by adding vanilla and Tampa roasted espresso beans to a formidable double stout base.'",4.29
5341,Caffè Americano,"'Appearance: Poured viscous motor oil with a thin layer of tan head that disappeared quickly.', '', 'Smell: Immediate notes of Americano coffee. Very robust, rich, and assertive to the nose. Coffee gives off bitter cocoa and slight dried pitted fruit. Just slight hints of fragrant vanilla. Overall very warm and inviting.', '', ""Taste: Robust coffee from start to finish. Even the aftertaste remains rich in coffee, leaving a roasty bitterness in the mouth. It's interlaced with semi-sweet chocolate, making it almost dessert-like yet still contributing a slight char and bitterness. There is also hints of smoke and dried cherries, enhancing the complexity. Maybe just trace of vanilla, nothing more."", '', 'Mouthfeel: full-bodied, rich, and silky.', '', 'Overall: A solid beer that really showcases quality coffee. Vanilla was pretty minimal but the coffee makes up for it.'",4.55
5342,Caffè Americano,"'Lots of chocolate malt & fudge, coffee / espresso is there but maybe just a little lacking, some slight smoky tobacco flavor on the back end adds a nice depth'",4.27
5343,Caffè Americano,"""Pumped to find this for 6 bucks at a giant eagle on the way to a concert. Color on fleek deep dark toxic black thick and viscous with a 1/2 inch of froth. Smell is pretty good black roast coffee deep espresso and can't really pick anything else. Taste is a tough but as it warms mocha and coffee become more refined. Body is heavy of course and abv is a bit harsh."", '', 'Overall an awesome find But not sure I would get it again because to me it was the most coffee forward beer I have had in some time'",4.32
5344,Caffè Americano,"'Pours pitch black, nice mocha head. Huge espresso aroma. Massive coffee flavor, nice dose of chocolate,, touch of coffee bitterness, and a sweet vanilla finish. Carbonation adds to a creamy texture. Overall a big surprise from CC. World class beer here.', '', '8/10/19', 'Bomber at the beach - thanks Roach', '4.5 rating'",4.5
5345,Caffè Americano,"'Poured into a 16 oz Snulip glass not sure when it was bottled and don’t care. Pours midnight black with a 2 plus finger head that falls at record speed and leaves no lace. 4', '', 'Smell is roasty coffee, dark chocolate, vanilla, toffee, and roasted hazelnut. 4', '', 'Taste follows alcohol upfront, cocoa nibs, Expresso beans, vanilla, toffee, and some hazelnut in the bold finish. 4', '', 'Mouthfeel is a little bigger than average, moderate carbonation, a touch dry, and drinks easy enough, but the alcohol is around. 4', '', 'Overall this is a very nice stout, big and bold, and hits on all the usual expectations, with a little extra booze in the long lingering finish. Thanks Jzeilinger for this roast bold treat.'",4
5346,Caffè Americano,"'Bottled 02/19/19, it pours as black as ink with a 1-2 finger thick brown head that was packed with tiny bubbles, dissipating slowly and leaving minimal spotty lacing. It was surprising to see such little head retention.', '', ""Smells of fresh ground coffee, roasted coffee beans, dark chocolate, faint vanilla, cold press coffee, smoked malts, charred wood or campfire smoke, cocoa powder, cream and hazelnut coffee. It's so complex it almost seems barrel aged. Really nice delivery of all things coffee, this is a pleasure to breath in. Buddy Brew roasted espresso beans really make this beer."", '', 'Flavor is as good as the nose with fresh ground coffee, dark chocolate, vanilla, roasted coffee beans, espresso, cold pressed coffee, smoked malts/grains, charred wood, campfire smoke, hazelnut coffee, cocoa powder, cream and the additions of toffee, molasses, dark fruits, roasted nuts, milk chocolate, and Raisinetes. The bitterness from the coffee prevents it from being too sweet, but it does resemble bakers chocolate as it finishes. Super complex and very malty, but the coffee and chocolate bring in fruity notes, roastiness and a slight herbal tart pucker.', '', ""Coffee lovers should seek this out as it never lets it foot off the coffee pedal. Mouthfeel is a little thin, but it has that cold espresso feel and hides the ABV completely so it doesn't have to be a slow sipper. Glad I got 2 bottles of this as it was overall an excellent beer.""",4.52
5347,Caffè Americano,"'Lifted this 22 oz. bottle from a beer museum in River Falls, WI, & I’m sure it has no idea how it got there. Split with my wife.', '', 'Black. Nose much milder than expected, a bit of roast & sweetness, little else.', '', 'Caffe’ Americano is a boozy punch to the forebrain. More balanced than most CC stouts, this has equal portions of vanilla, roast, espresso, sweetness, all with a sturdy shot of alcohol & a finish of light chocolate. Big, brawny. No problem at all to put away half of this bottle.', '', 'Not quite up to the Valhalla-high standards of CC, but this is a stout that I would never be unhappy to find in a glass, or doing keg stands with. Very good beer.'",3.88
5348,Caffè Americano,"'Growler into pint glass. Pours a dark dark brown with a minimal darak tan head. Initial impression is expresso, chocolate, booze, vanilla, maybe a touch of molasses, and roasted malts. Mouthfeel is thick and smooth; carbonation is minimal. Finish is oily-smooth and yet conveys a warning note of the substantial ABV.', ""Cigar City makes some good stuff. Their stouts have, in my experience, been consistently excellent. Here's another one.""",4.38
5349,Caffè Americano,"""Excited to have this one after hearing about it for so long, and it did not disappoint. Foreboding opaque black with a thin oatmeal colored head. Smell hits all the right notes: espresso, huge chocolate, vanilla, barley and smooth malt. The tastes is dark and powerfully creamy, the chocolate is heavy, the espresso lifts with the vanilla, there is some nuts and caramel under the surface, and the malts don't come across as super roasted, rather they are smooth and super heavy. This beer sits in the gut like a brick, but the body is creamy, somewhat airy, and frothy""",4.5
